"artist","song","won_grammy","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_sec","weeks_on_chart","peak_position","started_charting","charted_q1","charted_q2","charted_q3","charted_q4"
"Larry Lee","Don't Talk","No",FALSE,0.641,0.663,7,-10.475,"1",0.0288,0.207,0.00011,0.0952,0.878,124.584,"4",199.88,2,81,1982,FALSE,TRUE,TRUE,FALSE
"Gino Vannelli","Nightwalker","No",FALSE,0.239,0.64,11,-11.887,"0",0.0462,0.326,0.00298,0.121,0.347,82.803,"4",307.96,10,41,1981,FALSE,FALSE,TRUE,FALSE
"Bill LaBounty","This Night Won't Last Forever","No",FALSE,0.648,0.402,3,-14.972,"1",0.0241,0.322,1.38e-06,0.0886,0.607,102.682,"4",265.64,9,65,1978,FALSE,TRUE,TRUE,FALSE
"Pages","I Do Believe in You","No",FALSE,0.579,0.762,4,-9.704,"1",0.0358,0.013,0,0.126,0.85,140.435,"4",242.787,3,84,1979,FALSE,FALSE,FALSE,TRUE
"Mr. Mister","Hunters of the Night","No",FALSE,0.526,0.524,2,-12.129,"1",0.0306,0.0272,0.00020099999999999,0.345,0.886,163.615,"4",310.093,8,57,1984,TRUE,TRUE,FALSE,FALSE
"Player","If Looks Could Kill","No",FALSE,0.6,0.531,10,-11.809,"0",0.0386,0.00507999999999999,0.00062,0.115,0.61,121.974,"4",214.256,9,48,1982,TRUE,FALSE,FALSE,FALSE
"Maurice White","Stand By Me","No",FALSE,0.77,0.77,11,-9.34,"0",0.0313,0.0767,1.21e-05,0.266,0.961,118.268,"4",249.64,13,50,1985,FALSE,FALSE,TRUE,TRUE
"Maurice White","I Need You","No",FALSE,0.576,0.408,1,-10.949,"1",0.0251,0.59,3.73e-05,0.0987,0.291,76.793,"4",274.773,1,95,1986,TRUE,FALSE,FALSE,FALSE
"Niteflyte","If You Want It","No",FALSE,0.458,0.861,11,-6.011,"0",0.086,0.477,0,0.0649,0.731,86.774,"4",270.933,13,37,1979,FALSE,FALSE,TRUE,TRUE
"Tavares","A Penny for Your Thoughts","No",FALSE,0.537,0.469,0,-7.941,"1",0.0324,0.6,0,0.109,0.363,136.536,"4",270.067,21,33,1982,TRUE,FALSE,TRUE,TRUE
"Jonathan Butler","Lies","No",FALSE,0.7,0.626,0,-12.376,"1",0.0478,0.254,0,0.0567,0.888,91.176,"4",277.573,14,27,1987,FALSE,TRUE,TRUE,FALSE
"Tones And I","Dance Monkey","No",FALSE,0.824,0.588,6,-6.4,"0",0.0924,0.692,0.000104,0.149,0.513,98.027,"4",209.438,36,4,2019,TRUE,TRUE,FALSE,TRUE
"Winger","Can't Get Enuff","No",FALSE,0.638,0.83,11,-8.616,"0",0.0289,0.000847,0.00452999999999999,0.224,0.861,100.05,"4",226.345,15,42,1990,FALSE,FALSE,TRUE,TRUE
"Barbra Streisand","Promises","No",FALSE,0.679,0.388,11,-15.87,"1",0.0369,0.0372,0.000971,0.135,0.72,97.366,"4",261.04,9,48,1981,FALSE,TRUE,TRUE,FALSE
"Kenny Rogers","Crazy","No",FALSE,0.464,0.324,1,-8.998,"1",0.0271,0.683,0,0.0775,0.248,135.747,"4",221.56,8,79,1985,TRUE,FALSE,FALSE,FALSE
"Erykah Badu","Window Seat","No",FALSE,0.67,0.546,5,-7.414,"0",0.0709,0.687,0.00202,0.0766,0.566,82.036,"4",290.147,3,95,2010,FALSE,TRUE,FALSE,FALSE
"Alicia Keys","Empire State Of Mind (Part II) Broken Down","No",FALSE,0.486,0.438,6,-5.749,"1",0.032,0.733,2.24e-05,0.127,0.133,93.01,"4",213.693,1,55,2010,TRUE,FALSE,FALSE,FALSE
"Bruno Mars","24K Magic","No",FALSE,0.818,0.803,1,-4.282,"1",0.0797,0.034,0,0.153,0.632,106.97,"4",225.983,41,4,2016,TRUE,TRUE,TRUE,TRUE
"Bruno Mars","Versace on the Floor","No",FALSE,0.578,0.574,2,-6.209,"1",0.0454,0.196,0,0.083,0.301,174.152,"4",261.24,14,33,2016,TRUE,FALSE,TRUE,TRUE
"Barry Manilow","I'm Your Man","No",FALSE,0.733,0.75,10,-10.459,"1",0.037,0.0549,0.000977,0.043,0.931,126.051,"4",295.853,5,86,1986,FALSE,FALSE,TRUE,FALSE
"Carrie Underwood","Dirty Laundry","No",FALSE,0.456,0.874,10,-4.129,"0",0.114,0.0595,1.12e-05,0.111,0.5,200.179,"4",204.093,16,48,2016,TRUE,FALSE,FALSE,TRUE
"Carrie Underwood","Church Bells","No",FALSE,0.575,0.844,3,-1.772,"0",0.0633,0.226,0,0.0538,0.542,87.007,"4",193.333,17,43,2016,FALSE,TRUE,TRUE,FALSE
"Carrie Underwood","Heartbeat","No",FALSE,0.54,0.766,1,-4.478,"1",0.05,0.606,0,0.0903,0.435,139.999,"4",209.92,14,42,2016,TRUE,TRUE,FALSE,FALSE
"Carrie Underwood","Smoke Break","No",FALSE,0.453,0.839,11,-3.702,"1",0.0511,0.0513,0,0.348,0.55,160.16,"4",198.333,19,43,2015,TRUE,FALSE,TRUE,TRUE
"Wham!","Last Christmas","No",FALSE,0.735,0.464,2,-12.455,"1",0.0302,0.213,3.64e-06,0.344,0.952,107.734,"4",262.96,18,11,2017,TRUE,FALSE,FALSE,TRUE
"Gene Autry","Rudolph the Red-Nosed Reindeer","No",FALSE,0.606,0.156,8,-14.084,"1",0.0494,0.865,0,0.348,0.662,140.82,"4",186.773,11,16,2018,TRUE,FALSE,FALSE,TRUE
"Train","Shake Up Christmas","No",FALSE,0.491,0.828,0,-2.14,"1",0.0665,0.00255,0,0.342,0.566,81.419,"4",232.213,1,99,2011,TRUE,FALSE,FALSE,FALSE
"New Kids On The Block","This One's for the Children","No",FALSE,0.602,0.455,7,-11.686,"0",0.0305,0.0576,0,0.414,0.551,148.603,"4",235.6,16,7,1989,TRUE,FALSE,FALSE,TRUE
"Chicago","25 or 6 to 4","No",FALSE,0.607,0.841,7,-10.316,"1",0.0405,0.152,0.0485,0.0689,0.872,147.483,"4",174.067,20,4,1970,FALSE,FALSE,TRUE,TRUE
"John Denver","Christmas for Cowboys","No",FALSE,0.483,0.0898,5,-13.942,"1",0.0371,0.967,5.09e-05,0.118,0.188,138.353,"3",148.933,4,58,1975,TRUE,FALSE,FALSE,TRUE
"Glee Cast","Last Christmas","No",FALSE,0.63,0.769,5,-5.471,"1",0.0258,0.0209,0,0.319,0.666,106.831,"4",218.2,2,63,2009,FALSE,FALSE,FALSE,TRUE
"Dionne Warwick","Some Changes Are for Good","No",FALSE,0.438,0.504,6,-7.583,"0",0.0296,0.182,0,0.343,0.272,77.641,"4",230.4,6,65,1981,FALSE,TRUE,TRUE,FALSE
"Dionne Warwick","Whisper In the Dark","No",FALSE,0.694,0.663,6,-7.028,"1",0.0295,0.499,0.00131,0.0508,0.625,90.726,"4",274.053,9,72,1986,TRUE,TRUE,FALSE,FALSE
"Dionne Warwick","Easy Love","No",FALSE,0.749,0.786,9,-5.48,"0",0.0378,0.165,0,0.199,0.907,111.162,"4",196.147,10,62,1980,TRUE,FALSE,FALSE,TRUE
"John Legend","Ordinary People","No",FALSE,0.645,0.159,10,-12.256,"1",0.0533,0.918,0,0.0894,0.373,100.429,"4",282.093,20,24,2005,TRUE,TRUE,FALSE,FALSE
"Sam Cooke","Wonderful World","No",FALSE,0.675,0.554,11,-8.388,"1",0.031,0.693,0,0.408,0.887,128.529,"4",125.79,15,12,1960,FALSE,TRUE,TRUE,FALSE
"Shawn Mendes","In My Blood","No",FALSE,0.623,0.716,5,-7.195,"1",0.0606,0.0534,0,0.124,0.518,140.004,"4",208.973,23,11,2018,TRUE,TRUE,TRUE,FALSE
"Taylor Swift","Delicate","No",FALSE,0.75,0.413,9,-9.983,"0",0.0715,0.266,0.00035299999999999,0.178,0.0579,95.027,"4",227.373,35,12,2018,TRUE,TRUE,TRUE,TRUE
"Selena Gomez","Back to You","No",FALSE,0.601,0.725,6,-4.859,"1",0.0488,0.096,1.45e-06,0.104,0.5,102.06,"4",205.253,26,18,2018,FALSE,TRUE,TRUE,TRUE
"Alessia Cara","Growing Pains","No",FALSE,0.354,0.754,1,-6.245,"0",0.697,0.0755,0,0.543,0.48,191.074,"4",190.76,8,65,2018,FALSE,FALSE,TRUE,FALSE
"Ella Mai","Boo'd Up","No",FALSE,0.573,0.775,10,-5.168,"0",0.0581,0.0863,0,0.0861,0.217,81.949,"4",256.027,35,5,2018,FALSE,TRUE,TRUE,TRUE
"5 Seconds of Summer","Youngblood","No",FALSE,0.628,0.853,7,-5.118,"0",0.403,0.0165,0,0.172,0.146,119.994,"4",202.093,48,7,2018,TRUE,TRUE,TRUE,TRUE
"ZAYN","Let Me","No",FALSE,0.67,0.562,9,-5.656,"1",0.0456,0.217,1.81e-06,0.0905,0.174,168.374,"4",185.093,1,73,2018,FALSE,TRUE,FALSE,FALSE
"Kane Brown","Heaven","No",FALSE,0.673,0.584,9,-6.46,"1",0.0343,0.253,0,0.107,0.508,80.023,"4",177.8,27,15,2017,TRUE,TRUE,TRUE,TRUE
"Adina Howard","Freak Like Me","No",FALSE,0.655,0.837,11,-6.04,"0",0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,"4",253.613,30,2,1995,TRUE,TRUE,TRUE,FALSE
"Deee-Lite","Groove Is in the Heart","No",FALSE,0.694,0.881,1,-4.053,"0",0.0701,0.0153,0.0196,0.0851,0.924,121.554,"4",231.787,23,4,1990,TRUE,FALSE,TRUE,TRUE
"Porno for Pyros","Pets","No",TRUE,0.578,0.515,11,-9.541,"1",0.0347,0.05,0.0268,0.119,0.302,112.879,"4",216.733,10,67,1993,FALSE,FALSE,TRUE,FALSE
"Hot Chocolate","Emma","No",FALSE,0.628,0.604,2,-6.749,"1",0.0943,0.333,0.00447,0.0831,0.768,100.634,"4",232.093,14,8,1975,TRUE,TRUE,FALSE,FALSE
"Hot Chocolate","Disco Queen","No",FALSE,0.781,0.799,7,-7.204,"1",0.116,0.0665,2.08e-05,0.0677,0.798,105.564,"4",215.467,11,28,1975,FALSE,TRUE,TRUE,FALSE
"Blue Swede","Hooked on a Feeling","No",FALSE,0.547,0.82,8,-6.728,"1",0.0805,0.261,0,0.3,0.933,118.208,"4",172.867,17,1,1974,TRUE,TRUE,FALSE,FALSE
"Blue Swede","Never My Love","No",FALSE,0.492,0.806,10,-5.418,"1",0.0311,0.0105,5.16e-05,0.239,0.909,127.873,"4",149.013,11,7,1974,FALSE,FALSE,TRUE,TRUE
"Blue Swede","Silly Milly","No",FALSE,0.67,0.699,10,-5.727,"1",0.0461,0.101,0.000175,0.324,0.862,123.484,"4",175.28,4,71,1974,FALSE,TRUE,TRUE,FALSE
"Bobby Darin","Mack the Knife","No",FALSE,0.443,0.588,10,-7.015,"1",0.0561,0.708,0,0.0923,0.802,166.623,"4",184.987,26,1,1960,TRUE,FALSE,FALSE,FALSE
"Bobby Darin","You Must Have Been a Beautiful Baby","No",FALSE,0.714,0.544,7,-15.721,"1",0.036,0.753,7.64e-05,0.0551,0.973,134.523,"4",131.72,11,5,1961,FALSE,FALSE,TRUE,TRUE
"Bobby Darin","I'll Be There","No",FALSE,0.436,0.248,5,-17.738,"1",0.035,0.863,0.0163,0.358,0.555,123.762,"4",130.893,2,79,1960,FALSE,FALSE,TRUE,FALSE
"Bobby Darin","Things","No",FALSE,0.576,0.418,4,-8.797,"1",0.0467,0.847,0,0.132,0.872,174.853,"4",154.4,12,3,1962,FALSE,FALSE,TRUE,FALSE
"Bobby Darin","Clementine","No",FALSE,0.623,0.482,8,-8.944,"1",0.0976,0.459,0,0.0936,0.722,153.453,"4",194.573,9,21,1960,TRUE,TRUE,FALSE,FALSE
"Bobby Darin","Won't You Come Home Bill Bailey","No",FALSE,0.614,0.745,0,-7.975,"1",0.0695,0.677,0.00011399999999999,0.142,0.94,135.914,"4",125.293,11,19,1960,FALSE,TRUE,TRUE,FALSE
"Bobby Darin","Artificial Flowers","No",FALSE,0.362,0.566,2,-6.836,"0",0.0673,0.665,0,0.0686,0.848,173.679,"4",198.227,12,20,1960,FALSE,FALSE,TRUE,TRUE
"Bobby Darin","Somebody to Love","No",FALSE,0.541,0.615,10,-10.887,"1",0.0756,0.635,0,0.0852,0.918,180.986,"4",136.907,9,45,1960,FALSE,FALSE,TRUE,TRUE
"Bobby Darin","Lazy River","No",FALSE,0.487,0.463,0,-6.962,"0",0.0329,0.693,0,0.0781,0.659,134.612,"4",153.373,10,14,1961,TRUE,TRUE,FALSE,FALSE
"Dionne Warwick","(There's) Always Something There to Remind Me","No",FALSE,0.656,0.811,1,-7.469,"1",0.0697,0.252,1.78e-05,0.221,0.785,158.036,"4",202.627,5,65,1968,FALSE,FALSE,TRUE,FALSE
"Dionne Warwick","Are You There (With Another Girl)","No",FALSE,0.798,0.48,10,-10.183,"1",0.0345,0.436,0.00329,0.11,0.397,113.945,"4",192.093,10,39,1965,TRUE,FALSE,FALSE,TRUE
"Dionne Warwick","Don't Make Me Over","No",FALSE,0.505,0.497,5,-8.535,"1",0.0421,0.34,4.26e-06,0.102,0.283,172.595,"3",224.333,12,21,1962,TRUE,FALSE,FALSE,TRUE
"Luke Combs","Beer Never Broke My Heart","No",FALSE,0.538,0.863,1,-4.483,"1",0.0481,0.0139,0,0.0874,0.637,77.001,"4",186.733,21,21,2019,FALSE,TRUE,TRUE,TRUE
"Luke Combs","Lovin' On You","No",FALSE,0.572,0.949,4,-4.865,"1",0.06,0.00165,0.000195,0.163,0.53,118.974,"4",194.867,20,23,2020,FALSE,FALSE,TRUE,TRUE
"Luke Combs","Better Together","No",FALSE,0.552,0.225,0,-11.501,"1",0.0477,0.827,0,0.111,0.67,138.002,"4",219.573,11,30,2019,FALSE,FALSE,FALSE,TRUE
"Luke Combs","Six Feet Apart","No",FALSE,0.565,0.598,6,-5.894,"1",0.0276,0.335,0,0.124,0.449,155.814,"4",199.068,2,58,2020,FALSE,TRUE,FALSE,FALSE
"Inner Circle","Sweat (A La La La La Long)","No",FALSE,0.787,0.728,0,-7.705,"1",0.218,0.0124,0,0.157,0.94,173.026,"4",227.067,25,16,1993,TRUE,FALSE,TRUE,TRUE
"Inner Circle","Games People Play","No",FALSE,0.73,0.892,9,-5.298,"1",0.17,0.0801,0,0.323,0.952,170.594,"4",208.23,5,84,1994,FALSE,FALSE,TRUE,TRUE
"Mark Morrison","Return of the Mack","No",FALSE,0.715,0.833,2,-5.379,"1",0.108,0.00631,0,0.164,0.612,95.487,"4",213.093,40,2,1997,TRUE,TRUE,TRUE,TRUE
"Jennifer Lopez","Ain't Your Mama","No",FALSE,0.757,0.678,8,-5.529,"0",0.233,0.0472,9.14e-06,0.0654,0.82,120.075,"4",218.235,2,76,2016,FALSE,TRUE,FALSE,FALSE
"Lizzo","Good as Hell","No",FALSE,0.68,0.913,0,-3.13,"0",0.0902,0.254,0,0.412,0.518,95.949,"4",158.693,30,3,2019,TRUE,FALSE,TRUE,TRUE
"The Staple Singers","Respect Yourself","No",FALSE,0.835,0.663,6,-8.844,"0",0.0258,0.184,0.00579,0.0814,0.949,109.974,"4",213.2,14,12,1971,TRUE,FALSE,FALSE,TRUE
"INXS","Not Enough Time","No",FALSE,0.679,0.651,2,-8.368,"1",0.0427,0.0294,0.0116,0.331,0.312,95.993,"4",258.907,15,28,1992,FALSE,FALSE,TRUE,TRUE
"Rod Stewart","Every Beat of My Heart","No",FALSE,0.494,0.381,9,-14.359,"1",0.028,0.149,0.000205,0.0687,0.339,77.739,"4",318.533,6,83,1986,TRUE,FALSE,FALSE,TRUE
"Dionne Warwick","I'll Never Fall In Love Again","No",FALSE,0.676,0.339,1,-13.805,"1",0.0509,0.717,9.77e-06,0.109,0.756,136.882,"4",174.84,11,6,1969,TRUE,FALSE,FALSE,TRUE
"Lorraine Ellison","Stay with Me","No",FALSE,0.297,0.447,0,-4.698,"1",0.03,0.642,4.37e-05,0.163,0.276,127.084,"3",209.533,8,64,1966,FALSE,FALSE,FALSE,TRUE
"Carly Simon","You Belong to Me","No",FALSE,0.643,0.631,5,-8.759,"0",0.0494,0.299,3.01e-05,0.0802,0.852,109.08,"4",230.773,18,6,1978,FALSE,TRUE,TRUE,FALSE
"Carly Simon","Why","No",FALSE,0.621,0.893,0,-8.295,"1",0.0432,0.0894,0.000415,0.421,0.819,92.808,"4",247.067,6,74,1982,FALSE,FALSE,TRUE,FALSE
"The Everly Brothers","Crying In the Rain","No",FALSE,0.6,0.462,2,-7.179,"1",0.0258,0.629,0,0.215,0.592,97.13,"4",119.187,13,6,1962,TRUE,TRUE,FALSE,FALSE
"Tina Turner","Let's Stay Together","No",FALSE,0.671,0.802,8,-5.792,"0",0.0691,0.635,0.00069,0.119,0.492,104.401,"4",316.747,15,26,1984,TRUE,TRUE,FALSE,FALSE
"Laura Branigan","Ti amo","No",FALSE,0.577,0.519,5,-11.899,"1",0.0312,0.425,0,0.141,0.638,184.328,"3",254.333,12,55,1984,TRUE,FALSE,FALSE,TRUE
"Wilson Pickett","Born to Be Wild","No",FALSE,0.398,0.709,3,-13.047,"1",0.034,0.193,2.69e-06,0.146,0.919,156.868,"4",166.867,4,64,1969,FALSE,TRUE,FALSE,FALSE
"Bette Midler","When a Man Loves a Woman","No",FALSE,0.205,0.54,1,-10.715,"1",0.0468,0.622,0.00248,0.704,0.419,172.246,"3",299.6,10,35,1980,TRUE,FALSE,FALSE,FALSE
"Margie Joseph","My Love","No",FALSE,0.276,0.242,7,-13.684,"1",0.0318,0.207,0.00019099999999999,0.91,0.0746,111.688,"4",223.453,4,69,1974,FALSE,FALSE,TRUE,FALSE
"Damn Yankees","Coming of Age","No",FALSE,0.563,0.866,7,-8.861,"1",0.0499,0.154,0,0.579,0.582,125.884,"4",259.84,12,60,1990,FALSE,TRUE,TRUE,FALSE
"6ix9ine","GOOBA","No",TRUE,0.611,0.688,1,-5.688,"1",0.341,0.0264,0,0.251,0.393,178.462,"4",132.303,10,3,2020,FALSE,TRUE,TRUE,FALSE
"K7","Come Baby Come","No",FALSE,0.832,0.726,11,-7.739,"0",0.191,0.0283,0,0.0468,0.548,106.118,"4",239.733,21,18,1993,TRUE,FALSE,TRUE,TRUE
"K7","Move It Like This","No",FALSE,0.776,0.639,7,-9.634,"1",0.039,0.0336,0.000111,0.0561,0.804,106.07,"4",306.973,20,54,1995,TRUE,TRUE,FALSE,FALSE
"Bad Bunny","Pero Ya No","No",FALSE,0.882,0.612,4,-6.103,"1",0.118,0.0475,5.07e-06,0.182,0.742,147.982,"4",160.638,1,63,2020,TRUE,FALSE,FALSE,FALSE
"Bad Bunny","Yo Perreo Sola","No",FALSE,0.86,0.758,11,-5.16,"1",0.0695,0.021,6.54e-05,0.344,0.453,97.014,"4",172.127,17,53,2020,TRUE,TRUE,TRUE,FALSE
"Bad Bunny","Vete","No",TRUE,0.886,0.672,1,-4.394,"1",0.188,0.0363,8.78e-06,0.101,0.526,91.976,"4",192.024,18,33,2019,TRUE,TRUE,FALSE,TRUE
"Bad Company","Holy Water","No",FALSE,0.511,0.727,2,-10.372,"1",0.0354,0.0534,1.09e-05,0.24,0.708,166.103,"4",246.24,6,89,1990,FALSE,FALSE,TRUE,FALSE
"Little Peggy March","I Will Follow Him","No",FALSE,0.638,0.44,0,-10.892,"1",0.0348,0.722,0,0.515,0.904,125.495,"4",148.16,14,1,1963,TRUE,TRUE,FALSE,FALSE
"Champaign","Try Again","No",FALSE,0.758,0.582,10,-11.425,"1",0.0424,0.523,1.43e-05,0.135,0.711,128.225,"4",226.627,20,23,1983,FALSE,TRUE,TRUE,FALSE
"Aretha Franklin","Get It Right","No",FALSE,0.755,0.702,1,-8.539,"1",0.157,0.0226,0,0.0386,0.804,122.338,"4",375.107,8,61,1983,FALSE,FALSE,TRUE,FALSE
"Bon Jovi","Livin' on a Prayer","No",FALSE,0.534,0.865,0,-4.789,"1",0.0328,0.0687,9.78e-05,0.177,0.812,122.497,"4",245.933,22,1,1986,TRUE,TRUE,FALSE,TRUE
"House Of Pain","Jump Around","No",FALSE,0.784,0.819,4,-5.296,"0",0.0385,0.00887999999999999,0.00018999999999999,0.209,0.783,106.909,"4",215.64,30,3,1992,TRUE,TRUE,TRUE,TRUE
"Flo Rida","My House","No",FALSE,0.682,0.67,7,-5.869,"0",0.0547,0.0204,0,0.132,0.751,93.95,"4",191.147,39,4,2015,TRUE,TRUE,TRUE,TRUE
"Wiz Khalifa","Black and Yellow","No",FALSE,0.682,0.831,2,-4.538,"0",0.0628,0.0705,0,0.291,0.558,164.114,"4",216.307,25,1,2010,TRUE,TRUE,FALSE,TRUE
"P!nk","Get the Party Started","No",FALSE,0.811,0.913,11,-3.34,"0",0.0418,0.00122,0,0.237,0.966,128.941,"4",190.733,24,4,2001,TRUE,TRUE,FALSE,TRUE
"Sam Hunt","House Party","No",FALSE,0.747,0.855,8,-5.197,"1",0.0511,0.125,0,0.0456,0.854,103.969,"4",187.96,20,26,2015,FALSE,TRUE,TRUE,TRUE
"Luke Bryan","Country Girl (Shake It for Me)","No",FALSE,0.653,0.905,2,-4.491,"1",0.0436,0.034,0,0.155,0.628,105.998,"4",223.547,20,22,2011,FALSE,TRUE,TRUE,FALSE
"Jason Aldean","My Kinda Party","No",FALSE,0.406,0.888,8,-4.238,"1",0.0627,0.0174,2.6e-06,0.259,0.608,176.944,"4",284.827,20,39,2010,TRUE,FALSE,TRUE,TRUE
"Restless Heart","When She Cries","No",FALSE,0.666,0.521,9,-10.993,"1",0.0292,0.114,0,0.0604,0.361,105.223,"4",222.187,20,11,1992,TRUE,FALSE,FALSE,TRUE
"Aretha Franklin","Jump to It","No",FALSE,0.826,0.609,11,-8.149,"1",0.141,0.0748,8.41e-06,0.233,0.862,119.539,"4",400.987,12,24,1982,FALSE,FALSE,TRUE,TRUE
"Grouplove","Tongue Tied","No",FALSE,0.56,0.936,3,-5.835,"1",0.0439,0.00847,0,0.161,0.371,112.96,"4",218.013,20,42,2011,FALSE,TRUE,TRUE,TRUE
"Ty Herndon","Steam","No",FALSE,0.673,0.759,6,-6.654,"1",0.0278,0.0584,1.25e-06,0.0801,0.713,101.952,"4",217.227,12,83,1999,TRUE,FALSE,FALSE,TRUE
"Blackfoot","Train, Train","No",FALSE,0.609,0.807,9,-8.286,"1",0.0559,0.015,0.00123,0.37,0.754,121.768,"4",216.693,14,38,1979,TRUE,FALSE,FALSE,TRUE
"The Oak Ridge Boys","American Made","No",FALSE,0.664,0.891,7,-4.964,"1",0.0493,0.0982,0,0.85,0.891,122.998,"1",151.96,5,72,1983,TRUE,TRUE,FALSE,FALSE
"The Oak Ridge Boys","Elvira","No",FALSE,0.664,0.838,0,-4.743,"1",0.095,0.3,3.51e-05,0.975,0.58,133.112,"4",217.28,22,5,1981,FALSE,TRUE,TRUE,TRUE
"The Oak Ridge Boys","Bobbie Sue","No",FALSE,0.475,0.979,7,-3.715,"1",0.0724,0.0557,3.59e-06,0.978,0.732,133.974,"4",288.413,14,12,1982,TRUE,TRUE,FALSE,FALSE
"Megan Thee Stallion","Savage","No",TRUE,0.843,0.741,11,-5.609,"1",0.334,0.0252,0,0.096,0.68,168.983,"4",155.497,28,1,2020,TRUE,TRUE,TRUE,TRUE
"Megan Thee Stallion","Captain Hook","No",TRUE,0.863,0.633,10,-5.002,"0",0.287,0.0118,0,0.285,0.545,163.991,"4",176.75,4,74,2020,TRUE,TRUE,FALSE,FALSE
"Megan Thee Stallion","B.I.T.C.H.","No",TRUE,0.742,0.731,11,-4.362,"0",0.306,0.0851,0,0.131,0.547,174.019,"4",183.143,10,31,2020,TRUE,TRUE,FALSE,FALSE
"Diana Ross","Missing You","No",FALSE,0.53,0.243,4,-16.039,"0",0.0528,0.469,0.000143,0.0511,0.207,173.135,"4",243.667,27,10,1984,TRUE,TRUE,FALSE,TRUE
"Diana Ross","Let's Go Up","No",FALSE,0.734,0.472,10,-13.313,"0",0.0346,0.323,0.00337,0.0925,0.677,139.177,"4",241.76,6,77,1983,TRUE,FALSE,FALSE,TRUE
"Diana Ross","Swept Away","No",FALSE,0.722,0.849,8,-11.955,"1",0.0372,0.0138,0.00617,0.284,0.929,120.115,"4",242.6,14,19,1984,FALSE,FALSE,TRUE,TRUE
"Diana Ross","Why Do Fools Fall In Love","No",FALSE,0.651,0.647,4,-10.053,"1",0.0562,0.302,6.63e-05,0.524,0.964,159.81,"4",173.427,20,7,1981,TRUE,FALSE,FALSE,TRUE
"George Benson","Gonna Love You More","No",FALSE,0.62,0.716,9,-12.242,"1",0.0524,0.0797,3.72e-06,0.148,0.877,94.131,"4",200.64,5,71,1977,FALSE,FALSE,TRUE,FALSE
"Aretha Franklin","Freeway Of Love","No",FALSE,0.688,0.899,2,-6.328,"1",0.0734,0.242,5.55e-06,0.0223,0.833,126.509,"4",352.093,19,3,1985,FALSE,TRUE,TRUE,TRUE
"Aretha Franklin","Another Night","No",FALSE,0.673,0.678,7,-9.094,"1",0.0447,0.137,0.000286,0.183,0.728,120.677,"4",269.893,14,22,1986,TRUE,TRUE,FALSE,FALSE
"Bruce Springsteen","Fire","No",FALSE,0.731,0.535,7,-10.581,"1",0.0424,0.0292,0.00119,0.0705,0.863,135.028,"4",248.64,8,46,1987,TRUE,FALSE,FALSE,FALSE
"Aretha Franklin","Jimmy Lee","No",FALSE,0.744,0.65,0,-10.737,"1",0.0574,0.159,0,0.164,0.778,117.568,"4",346.987,13,28,1986,TRUE,FALSE,FALSE,TRUE
"Aretha Franklin","Rock-A-Lott","No",FALSE,0.689,0.793,10,-11.373,"0",0.0385,0.0545,4.53e-05,0.137,0.941,114.032,"4",381.12,4,82,1987,FALSE,TRUE,TRUE,FALSE
"Dionne Warwick","After You","No",FALSE,0.354,0.316,2,-9.798,"1",0.0262,0.137,4.21e-05,0.111,0.215,65.833,"4",241.44,6,65,1980,TRUE,TRUE,FALSE,FALSE
"Pilot","Just a Smile","No",FALSE,0.502,0.833,2,-7.233,"1",0.0346,0.00473,2.45e-05,0.0921,0.649,127.797,"4",187.013,5,90,1975,FALSE,FALSE,FALSE,TRUE
"Nickelback","Someday","No",FALSE,0.445,0.859,11,-4.383,"0",0.0395,0.000487,0.000117,0.162,0.587,163.047,"4",207.667,50,7,2003,TRUE,TRUE,TRUE,TRUE
"Seven Mary Three","Cumbersome","No",FALSE,0.543,0.79,11,-5.932,"1",0.0358,0.00811,0,0.238,0.339,80.923,"4",236.973,20,39,1996,TRUE,TRUE,FALSE,FALSE
"Brownsville Station","Kings of the Party","No",FALSE,0.509,0.694,2,-11.975,"0",0.3,0.262,2.05e-05,0.0707,0.567,175.764,"4",256.093,9,31,1974,FALSE,FALSE,TRUE,TRUE
"The Manhattans","Don't Take Your Love","No",FALSE,0.49,0.533,1,-12.59,"1",0.044,0.319,0,0.248,0.705,136.02,"4",207.133,10,37,1975,TRUE,FALSE,FALSE,FALSE
"The Manhattans","There's No Me Without You","No",FALSE,0.46,0.518,7,-11.574,"0",0.0494,0.213,1.39e-06,0.0847,0.51,126.393,"4",217.44,11,43,1973,FALSE,TRUE,TRUE,FALSE
"The Manhattans","Hurt","No",FALSE,0.523,0.556,5,-12.054,"0",0.0651,0.258,0.00025699999999999,0.336,0.572,137.086,"4",182.16,2,97,1975,FALSE,TRUE,FALSE,FALSE
"The Manhattans","I Kinda Miss You","No",FALSE,0.473,0.436,10,-11.91,"1",0.0361,0.346,0.028,0.139,0.317,113.777,"4",318.893,8,46,1976,FALSE,FALSE,FALSE,TRUE
"The Manhattans","It Feels so Good to Be Loved so Bad","No",FALSE,0.42,0.507,8,-12.833,"1",0.042,0.487,0,0.113,0.558,157.205,"4",276.333,18,66,1977,TRUE,TRUE,TRUE,FALSE
